stock_code,company_name,sheet,row_index,column,gold_value,auto_value,status,mismatch_reason,missing_reason
688758,赛分科技,股权存量,114,Col0,,60,extra,其他,
688758,赛分科技,股权存量,114,Col1,,t0/报告期初,extra,其他,
688758,赛分科技,股权存量,114,Col5,,张敏,extra,其他,
688758,赛分科技,股权存量,114,Col6,,0.0651,extra,其他,
688758,赛分科技,股权存量,114,Col9,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
序号 股东姓名/名称 股份数量（股） 持股比例（%）
6 华泰大健康一号 1,751,887 5.5176
7 源峰磐赛 1,571,815 4.9505
8 苏州贤达 1,341,500 4.2251
9 复星惟盈 1,263,621 3.9798
10 苏州博达 1,149,389 3.6200
11 苏州杰贤 694,800 2.1883
12 潘鼎 632,000 1.9905
13 珠海峦恒 628,726 1.9802
14 高瓴祈睿 628,726 1.9802
15 海佳同康 474,000 1.4929
16 国药中生 461,846 1.4546
17 苏州敦行 400,000 1.2598
18 夏尔巴二期 392,954 1.2376
19 陈志华 300,400 0.9461
20 耿卫东 300,000 0.9449
21 甘李药业 235,772 0.7426
22 骏耀投资 200,000 0.6299
23 朱勤华 194,081 0.6113
24 吴征涛 157,182 0.4951
25 国药二期 155,625 0.4901
26 华泰大健康二号 120,034 0.3781
27 唐斌 30,041 0.0946
28 道兴投资 28,079 0.0884
29 张敏 2",extra,其他,
688758,赛分科技,股权存量,115,Col0,,60,extra,其他,
688758,赛分科技,股权存量,115,Col1,,t0/报告期初,extra,其他,
688758,赛分科技,股权存量,115,Col5,,圣成投资,extra,其他,
688758,赛分科技,股权存量,115,Col6,,0.0305,extra,其他,
688758,赛分科技,股权存量,115,Col9,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
序号 股东姓名/名称 股份数量（股） 持股比例（%）
6 华泰大健康一号 1,751,887 5.5176
7 源峰磐赛 1,571,815 4.9505
8 苏州贤达 1,341,500 4.2251
9 复星惟盈 1,263,621 3.9798
10 苏州博达 1,149,389 3.6200
11 苏州杰贤 694,800 2.1883
12 潘鼎 632,000 1.9905
13 珠海峦恒 628,726 1.9802
14 高瓴祈睿 628,726 1.9802
15 海佳同康 474,000 1.4929
16 国药中生 461,846 1.4546
17 苏州敦行 400,000 1.2598
18 夏尔巴二期 392,954 1.2376
19 陈志华 300,400 0.9461
20 耿卫东 300,000 0.9449
21 甘李药业 235,772 0.7426
22 骏耀投资 200,000 0.6299
23 朱勤华 194,081 0.6113
24 吴征涛 157,182 0.4951
25 国药二期 155,625 0.4901
26 华泰大健康二号 120,034 0.3781
27 唐斌 30,041 0.0946
28 道兴投资 28,079 0.0884
29 张敏 2",extra,其他,
688758,赛分科技,股权存量,116,Col0,,60,extra,其他,
688758,赛分科技,股权存量,116,Col1,,t0/报告期初,extra,其他,
688758,赛分科技,股权存量,116,Col5,,圣祁投资,extra,其他,
688758,赛分科技,股权存量,116,Col6,,0.0049,extra,其他,
688758,赛分科技,股权存量,116,Col9,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
序号 股东姓名/名称 股份数量（股） 持股比例（%）
6 华泰大健康一号 1,751,887 5.5176
7 源峰磐赛 1,571,815 4.9505
8 苏州贤达 1,341,500 4.2251
9 复星惟盈 1,263,621 3.9798
10 苏州博达 1,149,389 3.6200
11 苏州杰贤 694,800 2.1883
12 潘鼎 632,000 1.9905
13 珠海峦恒 628,726 1.9802
14 高瓴祈睿 628,726 1.9802
15 海佳同康 474,000 1.4929
16 国药中生 461,846 1.4546
17 苏州敦行 400,000 1.2598
18 夏尔巴二期 392,954 1.2376
19 陈志华 300,400 0.9461
20 耿卫东 300,000 0.9449
21 甘李药业 235,772 0.7426
22 骏耀投资 200,000 0.6299
23 朱勤华 194,081 0.6113
24 吴征涛 157,182 0.4951
25 国药二期 155,625 0.4901
26 华泰大健康二号 120,034 0.3781
27 唐斌 30,041 0.0946
28 道兴投资 28,079 0.0884
29 张敏 2",extra,其他,
688758,赛分科技,股权存量,117,Col0,,61,extra,其他,
688758,赛分科技,股权存量,117,Col1,,t0/报告期初,extra,其他,
688758,赛分科技,股权存量,117,Col5,,黄学英,extra,其他,
688758,赛分科技,股权存量,117,Col6,,25.2025,extra,其他,
688758,赛分科技,股权存量,117,Col9,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
2021 年 11 月 22 日，聚贝投资与赛分科技及原股东签署了《增资协议》。
截至2021年12月，聚贝投资支付完毕全部增资款。
2021年12月6日，赛分科技取得了江苏省市场监督管理局换发的《营业执
照》。
本次增资完成后，赛分科技的股权结构如下：
序号 股东姓名/名称 股份数量（股） 持股比例（%）
1 黄学英 8,031,668 25.2025
2 周金清 2,800,000 8.7861
3 高新同华 2,700,000 8.4723
4 陆民 2,574,000 8.0769
5 国寿疌泉 2,500,615 7.8467
6 华泰大健康一号 1,751,887 5.4972
7 源峰磐赛 1,571,815 4.9322
8 苏州贤达 1,341,500 4.2095
9 复星惟盈 1,263,621 3.9651
10 苏州博达 1,149,389 3.6067
11 苏州杰贤 694,800 2.1802
12 潘鼎 632,000 1.9831
13 珠海峦恒 628,726 1.9729
14 高瓴祈睿 628,726 1.9729
15 海佳同康 474,000 1.4874
16 国药中生 461,846 1.4492
17 苏州敦行 400,000 1.2552
18 夏尔巴二期 39",extra,其他,
688758,赛分科技,股权存量,118,Col0,,61,extra,其他,
688758,赛分科技,股权存量,118,Col1,,t0/报告期初,extra,其他,
688758,赛分科技,股权存量,118,Col5,,周金清,extra,其他,
688758,赛分科技,股权存量,118,Col6,,8.7861,extra,其他,
688758,赛分科技,股权存量,118,Col9,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
2021 年 11 月 22 日，聚贝投资与赛分科技及原股东签署了《增资协议》。
截至2021年12月，聚贝投资支付完毕全部增资款。
2021年12月6日，赛分科技取得了江苏省市场监督管理局换发的《营业执
照》。
本次增资完成后，赛分科技的股权结构如下：
序号 股东姓名/名称 股份数量（股） 持股比例（%）
1 黄学英 8,031,668 25.2025
2 周金清 2,800,000 8.7861
3 高新同华 2,700,000 8.4723
4 陆民 2,574,000 8.0769
5 国寿疌泉 2,500,615 7.8467
6 华泰大健康一号 1,751,887 5.4972
7 源峰磐赛 1,571,815 4.9322
8 苏州贤达 1,341,500 4.2095
9 复星惟盈 1,263,621 3.9651
10 苏州博达 1,149,389 3.6067
11 苏州杰贤 694,800 2.1802
12 潘鼎 632,000 1.9831
13 珠海峦恒 628,726 1.9729
14 高瓴祈睿 628,726 1.9729
15 海佳同康 474,000 1.4874
16 国药中生 461,846 1.4492
17 苏州敦行 400,000 1.2552
18 夏尔巴二期 39",extra,其他,
688758,赛分科技,股权存量,119,Col0,,61,extra,其他,
688758,赛分科技,股权存量,119,Col1,,t0/报告期初,extra,其他,
688758,赛分科技,股权存量,119,Col5,,高新同华,extra,其他,
688758,赛分科技,股权存量,119,Col6,,8.4723,extra,其他,
688758,赛分科技,股权存量,119,Col9,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
2021 年 11 月 22 日，聚贝投资与赛分科技及原股东签署了《增资协议》。
截至2021年12月，聚贝投资支付完毕全部增资款。
2021年12月6日，赛分科技取得了江苏省市场监督管理局换发的《营业执
照》。
本次增资完成后，赛分科技的股权结构如下：
序号 股东姓名/名称 股份数量（股） 持股比例（%）
1 黄学英 8,031,668 25.2025
2 周金清 2,800,000 8.7861
3 高新同华 2,700,000 8.4723
4 陆民 2,574,000 8.0769
5 国寿疌泉 2,500,615 7.8467
6 华泰大健康一号 1,751,887 5.4972
7 源峰磐赛 1,571,815 4.9322
8 苏州贤达 1,341,500 4.2095
9 复星惟盈 1,263,621 3.9651
10 苏州博达 1,149,389 3.6067
11 苏州杰贤 694,800 2.1802
12 潘鼎 632,000 1.9831
13 珠海峦恒 628,726 1.9729
14 高瓴祈睿 628,726 1.9729
15 海佳同康 474,000 1.4874
16 国药中生 461,846 1.4492
17 苏州敦行 400,000 1.2552
18 夏尔巴二期 39",extra,其他,
688758,赛分科技,股权存量,120,Col0,,61,extra,其他,
688758,赛分科技,股权存量,120,Col1,,t0/报告期初,extra,其他,
688758,赛分科技,股权存量,120,Col5,,陆民,extra,其他,
688758,赛分科技,股权存量,120,Col6,,8.0769,extra,其他,
688758,赛分科技,股权存量,120,Col9,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
2021 年 11 月 22 日，聚贝投资与赛分科技及原股东签署了《增资协议》。
截至2021年12月，聚贝投资支付完毕全部增资款。
2021年12月6日，赛分科技取得了江苏省市场监督管理局换发的《营业执
照》。
本次增资完成后，赛分科技的股权结构如下：
序号 股东姓名/名称 股份数量（股） 持股比例（%）
1 黄学英 8,031,668 25.2025
2 周金清 2,800,000 8.7861
3 高新同华 2,700,000 8.4723
4 陆民 2,574,000 8.0769
5 国寿疌泉 2,500,615 7.8467
6 华泰大健康一号 1,751,887 5.4972
7 源峰磐赛 1,571,815 4.9322
8 苏州贤达 1,341,500 4.2095
9 复星惟盈 1,263,621 3.9651
10 苏州博达 1,149,389 3.6067
11 苏州杰贤 694,800 2.1802
12 潘鼎 632,000 1.9831
13 珠海峦恒 628,726 1.9729
14 高瓴祈睿 628,726 1.9729
15 海佳同康 474,000 1.4874
16 国药中生 461,846 1.4492
17 苏州敦行 400,000 1.2552
18 夏尔巴二期 39",extra,其他,
688758,赛分科技,股权存量,121,Col0,,61,extra,其他,
688758,赛分科技,股权存量,121,Col1,,t0/报告期初,extra,其他,
688758,赛分科技,股权存量,121,Col5,,国寿疌泉,extra,其他,
688758,赛分科技,股权存量,121,Col6,,7.8467,extra,其他,
688758,赛分科技,股权存量,121,Col9,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
2021 年 11 月 22 日，聚贝投资与赛分科技及原股东签署了《增资协议》。
截至2021年12月，聚贝投资支付完毕全部增资款。
2021年12月6日，赛分科技取得了江苏省市场监督管理局换发的《营业执
照》。
本次增资完成后，赛分科技的股权结构如下：
序号 股东姓名/名称 股份数量（股） 持股比例（%）
1 黄学英 8,031,668 25.2025
2 周金清 2,800,000 8.7861
3 高新同华 2,700,000 8.4723
4 陆民 2,574,000 8.0769
5 国寿疌泉 2,500,615 7.8467
6 华泰大健康一号 1,751,887 5.4972
7 源峰磐赛 1,571,815 4.9322
8 苏州贤达 1,341,500 4.2095
9 复星惟盈 1,263,621 3.9651
10 苏州博达 1,149,389 3.6067
11 苏州杰贤 694,800 2.1802
12 潘鼎 632,000 1.9831
13 珠海峦恒 628,726 1.9729
14 高瓴祈睿 628,726 1.9729
15 海佳同康 474,000 1.4874
16 国药中生 461,846 1.4492
17 苏州敦行 400,000 1.2552
18 夏尔巴二期 39",extra,其他,
688758,赛分科技,股权存量,122,Col0,,61,extra,其他,
688758,赛分科技,股权存量,122,Col1,,t0/报告期初,extra,其他,
688758,赛分科技,股权存量,122,Col5,,华泰大健康一号,extra,其他,
688758,赛分科技,股权存量,122,Col6,,5.4972,extra,其他,
688758,赛分科技,股权存量,122,Col9,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
2021 年 11 月 22 日，聚贝投资与赛分科技及原股东签署了《增资协议》。
截至2021年12月，聚贝投资支付完毕全部增资款。
2021年12月6日，赛分科技取得了江苏省市场监督管理局换发的《营业执
照》。
本次增资完成后，赛分科技的股权结构如下：
序号 股东姓名/名称 股份数量（股） 持股比例（%）
1 黄学英 8,031,668 25.2025
2 周金清 2,800,000 8.7861
3 高新同华 2,700,000 8.4723
4 陆民 2,574,000 8.0769
5 国寿疌泉 2,500,615 7.8467
6 华泰大健康一号 1,751,887 5.4972
7 源峰磐赛 1,571,815 4.9322
8 苏州贤达 1,341,500 4.2095
9 复星惟盈 1,263,621 3.9651
10 苏州博达 1,149,389 3.6067
11 苏州杰贤 694,800 2.1802
12 潘鼎 632,000 1.9831
13 珠海峦恒 628,726 1.9729
14 高瓴祈睿 628,726 1.9729
15 海佳同康 474,000 1.4874
16 国药中生 461,846 1.4492
17 苏州敦行 400,000 1.2552
18 夏尔巴二期 39",extra,其他,
688758,赛分科技,股权存量,123,Col0,,61,extra,其他,
688758,赛分科技,股权存量,123,Col1,,t0/报告期初,extra,其他,
688758,赛分科技,股权存量,123,Col5,,源峰磐赛,extra,其他,
688758,赛分科技,股权存量,123,Col6,,4.9322,extra,其他,
688758,赛分科技,股权存量,123,Col9,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
2021 年 11 月 22 日，聚贝投资与赛分科技及原股东签署了《增资协议》。
截至2021年12月，聚贝投资支付完毕全部增资款。
2021年12月6日，赛分科技取得了江苏省市场监督管理局换发的《营业执
照》。
本次增资完成后，赛分科技的股权结构如下：
序号 股东姓名/名称 股份数量（股） 持股比例（%）
1 黄学英 8,031,668 25.2025
2 周金清 2,800,000 8.7861
3 高新同华 2,700,000 8.4723
4 陆民 2,574,000 8.0769
5 国寿疌泉 2,500,615 7.8467
6 华泰大健康一号 1,751,887 5.4972
7 源峰磐赛 1,571,815 4.9322
8 苏州贤达 1,341,500 4.2095
9 复星惟盈 1,263,621 3.9651
10 苏州博达 1,149,389 3.6067
11 苏州杰贤 694,800 2.1802
12 潘鼎 632,000 1.9831
13 珠海峦恒 628,726 1.9729
14 高瓴祈睿 628,726 1.9729
15 海佳同康 474,000 1.4874
16 国药中生 461,846 1.4492
17 苏州敦行 400,000 1.2552
18 夏尔巴二期 39",extra,其他,
688758,赛分科技,股权存量,124,Col0,,61,extra,其他,
688758,赛分科技,股权存量,124,Col1,,t0/报告期初,extra,其他,
688758,赛分科技,股权存量,124,Col5,,苏州贤达,extra,其他,
688758,赛分科技,股权存量,124,Col6,,4.2095,extra,其他,
688758,赛分科技,股权存量,124,Col9,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
2021 年 11 月 22 日，聚贝投资与赛分科技及原股东签署了《增资协议》。
截至2021年12月，聚贝投资支付完毕全部增资款。
2021年12月6日，赛分科技取得了江苏省市场监督管理局换发的《营业执
照》。
本次增资完成后，赛分科技的股权结构如下：
序号 股东姓名/名称 股份数量（股） 持股比例（%）
1 黄学英 8,031,668 25.2025
2 周金清 2,800,000 8.7861
3 高新同华 2,700,000 8.4723
4 陆民 2,574,000 8.0769
5 国寿疌泉 2,500,615 7.8467
6 华泰大健康一号 1,751,887 5.4972
7 源峰磐赛 1,571,815 4.9322
8 苏州贤达 1,341,500 4.2095
9 复星惟盈 1,263,621 3.9651
10 苏州博达 1,149,389 3.6067
11 苏州杰贤 694,800 2.1802
12 潘鼎 632,000 1.9831
13 珠海峦恒 628,726 1.9729
14 高瓴祈睿 628,726 1.9729
15 海佳同康 474,000 1.4874
16 国药中生 461,846 1.4492
17 苏州敦行 400,000 1.2552
18 夏尔巴二期 39",extra,其他,
688758,赛分科技,股权存量,125,Col0,,61,extra,其他,
688758,赛分科技,股权存量,125,Col1,,t0/报告期初,extra,其他,
688758,赛分科技,股权存量,125,Col5,,复星惟盈,extra,其他,
688758,赛分科技,股权存量,125,Col6,,3.9651,extra,其他,
688758,赛分科技,股权存量,125,Col9,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
2021 年 11 月 22 日，聚贝投资与赛分科技及原股东签署了《增资协议》。
截至2021年12月，聚贝投资支付完毕全部增资款。
2021年12月6日，赛分科技取得了江苏省市场监督管理局换发的《营业执
照》。
本次增资完成后，赛分科技的股权结构如下：
序号 股东姓名/名称 股份数量（股） 持股比例（%）
1 黄学英 8,031,668 25.2025
2 周金清 2,800,000 8.7861
3 高新同华 2,700,000 8.4723
4 陆民 2,574,000 8.0769
5 国寿疌泉 2,500,615 7.8467
6 华泰大健康一号 1,751,887 5.4972
7 源峰磐赛 1,571,815 4.9322
8 苏州贤达 1,341,500 4.2095
9 复星惟盈 1,263,621 3.9651
10 苏州博达 1,149,389 3.6067
11 苏州杰贤 694,800 2.1802
12 潘鼎 632,000 1.9831
13 珠海峦恒 628,726 1.9729
14 高瓴祈睿 628,726 1.9729
15 海佳同康 474,000 1.4874
16 国药中生 461,846 1.4492
17 苏州敦行 400,000 1.2552
18 夏尔巴二期 39",extra,其他,
688758,赛分科技,股权存量,126,Col0,,61,extra,其他,
688758,赛分科技,股权存量,126,Col1,,t0/报告期初,extra,其他,
688758,赛分科技,股权存量,126,Col5,,苏州博达,extra,其他,
688758,赛分科技,股权存量,126,Col6,,3.6067,extra,其他,
688758,赛分科技,股权存量,126,Col9,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
2021 年 11 月 22 日，聚贝投资与赛分科技及原股东签署了《增资协议》。
截至2021年12月，聚贝投资支付完毕全部增资款。
2021年12月6日，赛分科技取得了江苏省市场监督管理局换发的《营业执
照》。
本次增资完成后，赛分科技的股权结构如下：
序号 股东姓名/名称 股份数量（股） 持股比例（%）
1 黄学英 8,031,668 25.2025
2 周金清 2,800,000 8.7861
3 高新同华 2,700,000 8.4723
4 陆民 2,574,000 8.0769
5 国寿疌泉 2,500,615 7.8467
6 华泰大健康一号 1,751,887 5.4972
7 源峰磐赛 1,571,815 4.9322
8 苏州贤达 1,341,500 4.2095
9 复星惟盈 1,263,621 3.9651
10 苏州博达 1,149,389 3.6067
11 苏州杰贤 694,800 2.1802
12 潘鼎 632,000 1.9831
13 珠海峦恒 628,726 1.9729
14 高瓴祈睿 628,726 1.9729
15 海佳同康 474,000 1.4874
16 国药中生 461,846 1.4492
17 苏州敦行 400,000 1.2552
18 夏尔巴二期 39",extra,其他,
688758,赛分科技,股权存量,127,Col0,,61,extra,其他,
688758,赛分科技,股权存量,127,Col1,,t0/报告期初,extra,其他,
688758,赛分科技,股权存量,127,Col5,,苏州杰贤,extra,其他,
688758,赛分科技,股权存量,127,Col6,,2.1802,extra,其他,
688758,赛分科技,股权存量,127,Col9,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
2021 年 11 月 22 日，聚贝投资与赛分科技及原股东签署了《增资协议》。
截至2021年12月，聚贝投资支付完毕全部增资款。
2021年12月6日，赛分科技取得了江苏省市场监督管理局换发的《营业执
照》。
本次增资完成后，赛分科技的股权结构如下：
序号 股东姓名/名称 股份数量（股） 持股比例（%）
1 黄学英 8,031,668 25.2025
2 周金清 2,800,000 8.7861
3 高新同华 2,700,000 8.4723
4 陆民 2,574,000 8.0769
5 国寿疌泉 2,500,615 7.8467
6 华泰大健康一号 1,751,887 5.4972
7 源峰磐赛 1,571,815 4.9322
8 苏州贤达 1,341,500 4.2095
9 复星惟盈 1,263,621 3.9651
10 苏州博达 1,149,389 3.6067
11 苏州杰贤 694,800 2.1802
12 潘鼎 632,000 1.9831
13 珠海峦恒 628,726 1.9729
14 高瓴祈睿 628,726 1.9729
15 海佳同康 474,000 1.4874
16 国药中生 461,846 1.4492
17 苏州敦行 400,000 1.2552
18 夏尔巴二期 39",extra,其他,
688758,赛分科技,股权存量,128,Col0,,61,extra,其他,
688758,赛分科技,股权存量,128,Col1,,t0/报告期初,extra,其他,
688758,赛分科技,股权存量,128,Col5,,潘鼎,extra,其他,
688758,赛分科技,股权存量,128,Col6,,1.9831,extra,其他,
688758,赛分科技,股权存量,128,Col9,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
2021 年 11 月 22 日，聚贝投资与赛分科技及原股东签署了《增资协议》。
截至2021年12月，聚贝投资支付完毕全部增资款。
2021年12月6日，赛分科技取得了江苏省市场监督管理局换发的《营业执
照》。
本次增资完成后，赛分科技的股权结构如下：
序号 股东姓名/名称 股份数量（股） 持股比例（%）
1 黄学英 8,031,668 25.2025
2 周金清 2,800,000 8.7861
3 高新同华 2,700,000 8.4723
4 陆民 2,574,000 8.0769
5 国寿疌泉 2,500,615 7.8467
6 华泰大健康一号 1,751,887 5.4972
7 源峰磐赛 1,571,815 4.9322
8 苏州贤达 1,341,500 4.2095
9 复星惟盈 1,263,621 3.9651
10 苏州博达 1,149,389 3.6067
11 苏州杰贤 694,800 2.1802
12 潘鼎 632,000 1.9831
13 珠海峦恒 628,726 1.9729
14 高瓴祈睿 628,726 1.9729
15 海佳同康 474,000 1.4874
16 国药中生 461,846 1.4492
17 苏州敦行 400,000 1.2552
18 夏尔巴二期 39",extra,其他,
688758,赛分科技,股权存量,129,Col0,,61,extra,其他,
688758,赛分科技,股权存量,129,Col1,,t0/报告期初,extra,其他,
688758,赛分科技,股权存量,129,Col5,,珠海峦恒,extra,其他,
688758,赛分科技,股权存量,129,Col6,,1.9729,extra,其他,
688758,赛分科技,股权存量,129,Col9,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
2021 年 11 月 22 日，聚贝投资与赛分科技及原股东签署了《增资协议》。
截至2021年12月，聚贝投资支付完毕全部增资款。
2021年12月6日，赛分科技取得了江苏省市场监督管理局换发的《营业执
照》。
本次增资完成后，赛分科技的股权结构如下：
序号 股东姓名/名称 股份数量（股） 持股比例（%）
1 黄学英 8,031,668 25.2025
2 周金清 2,800,000 8.7861
3 高新同华 2,700,000 8.4723
4 陆民 2,574,000 8.0769
5 国寿疌泉 2,500,615 7.8467
6 华泰大健康一号 1,751,887 5.4972
7 源峰磐赛 1,571,815 4.9322
8 苏州贤达 1,341,500 4.2095
9 复星惟盈 1,263,621 3.9651
10 苏州博达 1,149,389 3.6067
11 苏州杰贤 694,800 2.1802
12 潘鼎 632,000 1.9831
13 珠海峦恒 628,726 1.9729
14 高瓴祈睿 628,726 1.9729
15 海佳同康 474,000 1.4874
16 国药中生 461,846 1.4492
17 苏州敦行 400,000 1.2552
18 夏尔巴二期 39",extra,其他,
688758,赛分科技,股权存量,130,Col0,,61,extra,其他,
688758,赛分科技,股权存量,130,Col1,,t0/报告期初,extra,其他,
688758,赛分科技,股权存量,130,Col5,,高瓴祈睿,extra,其他,
688758,赛分科技,股权存量,130,Col6,,1.9729,extra,其他,
688758,赛分科技,股权存量,130,Col9,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
2021 年 11 月 22 日，聚贝投资与赛分科技及原股东签署了《增资协议》。
截至2021年12月，聚贝投资支付完毕全部增资款。
2021年12月6日，赛分科技取得了江苏省市场监督管理局换发的《营业执
照》。
本次增资完成后，赛分科技的股权结构如下：
序号 股东姓名/名称 股份数量（股） 持股比例（%）
1 黄学英 8,031,668 25.2025
2 周金清 2,800,000 8.7861
3 高新同华 2,700,000 8.4723
4 陆民 2,574,000 8.0769
5 国寿疌泉 2,500,615 7.8467
6 华泰大健康一号 1,751,887 5.4972
7 源峰磐赛 1,571,815 4.9322
8 苏州贤达 1,341,500 4.2095
9 复星惟盈 1,263,621 3.9651
10 苏州博达 1,149,389 3.6067
11 苏州杰贤 694,800 2.1802
12 潘鼎 632,000 1.9831
13 珠海峦恒 628,726 1.9729
14 高瓴祈睿 628,726 1.9729
15 海佳同康 474,000 1.4874
16 国药中生 461,846 1.4492
17 苏州敦行 400,000 1.2552
18 夏尔巴二期 39",extra,其他,
688758,赛分科技,股权存量,131,Col0,,61,extra,其他,
688758,赛分科技,股权存量,131,Col1,,t0/报告期初,extra,其他,
688758,赛分科技,股权存量,131,Col5,,海佳同康,extra,其他,
688758,赛分科技,股权存量,131,Col6,,1.4874,extra,其他,
688758,赛分科技,股权存量,131,Col9,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
2021 年 11 月 22 日，聚贝投资与赛分科技及原股东签署了《增资协议》。
截至2021年12月，聚贝投资支付完毕全部增资款。
2021年12月6日，赛分科技取得了江苏省市场监督管理局换发的《营业执
照》。
本次增资完成后，赛分科技的股权结构如下：
序号 股东姓名/名称 股份数量（股） 持股比例（%）
1 黄学英 8,031,668 25.2025
2 周金清 2,800,000 8.7861
3 高新同华 2,700,000 8.4723
4 陆民 2,574,000 8.0769
5 国寿疌泉 2,500,615 7.8467
6 华泰大健康一号 1,751,887 5.4972
7 源峰磐赛 1,571,815 4.9322
8 苏州贤达 1,341,500 4.2095
9 复星惟盈 1,263,621 3.9651
10 苏州博达 1,149,389 3.6067
11 苏州杰贤 694,800 2.1802
12 潘鼎 632,000 1.9831
13 珠海峦恒 628,726 1.9729
14 高瓴祈睿 628,726 1.9729
15 海佳同康 474,000 1.4874
16 国药中生 461,846 1.4492
17 苏州敦行 400,000 1.2552
18 夏尔巴二期 39",extra,其他,
688758,赛分科技,股权存量,132,Col0,,61,extra,其他,
688758,赛分科技,股权存量,132,Col1,,t0/报告期初,extra,其他,
688758,赛分科技,股权存量,132,Col5,,国药中生,extra,其他,
688758,赛分科技,股权存量,132,Col6,,1.4492,extra,其他,
688758,赛分科技,股权存量,132,Col9,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
2021 年 11 月 22 日，聚贝投资与赛分科技及原股东签署了《增资协议》。
截至2021年12月，聚贝投资支付完毕全部增资款。
2021年12月6日，赛分科技取得了江苏省市场监督管理局换发的《营业执
照》。
本次增资完成后，赛分科技的股权结构如下：
序号 股东姓名/名称 股份数量（股） 持股比例（%）
1 黄学英 8,031,668 25.2025
2 周金清 2,800,000 8.7861
3 高新同华 2,700,000 8.4723
4 陆民 2,574,000 8.0769
5 国寿疌泉 2,500,615 7.8467
6 华泰大健康一号 1,751,887 5.4972
7 源峰磐赛 1,571,815 4.9322
8 苏州贤达 1,341,500 4.2095
9 复星惟盈 1,263,621 3.9651
10 苏州博达 1,149,389 3.6067
11 苏州杰贤 694,800 2.1802
12 潘鼎 632,000 1.9831
13 珠海峦恒 628,726 1.9729
14 高瓴祈睿 628,726 1.9729
15 海佳同康 474,000 1.4874
16 国药中生 461,846 1.4492
17 苏州敦行 400,000 1.2552
18 夏尔巴二期 39",extra,其他,
688758,赛分科技,股权存量,133,Col0,,61,extra,其他,
688758,赛分科技,股权存量,133,Col1,,t0/报告期初,extra,其他,
688758,赛分科技,股权存量,133,Col5,,苏州敦行,extra,其他,
688758,赛分科技,股权存量,133,Col6,,1.2552,extra,其他,
688758,赛分科技,股权存量,133,Col9,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
2021 年 11 月 22 日，聚贝投资与赛分科技及原股东签署了《增资协议》。
截至2021年12月，聚贝投资支付完毕全部增资款。
2021年12月6日，赛分科技取得了江苏省市场监督管理局换发的《营业执
照》。
本次增资完成后，赛分科技的股权结构如下：
序号 股东姓名/名称 股份数量（股） 持股比例（%）
1 黄学英 8,031,668 25.2025
2 周金清 2,800,000 8.7861
3 高新同华 2,700,000 8.4723
4 陆民 2,574,000 8.0769
5 国寿疌泉 2,500,615 7.8467
6 华泰大健康一号 1,751,887 5.4972
7 源峰磐赛 1,571,815 4.9322
8 苏州贤达 1,341,500 4.2095
9 复星惟盈 1,263,621 3.9651
10 苏州博达 1,149,389 3.6067
11 苏州杰贤 694,800 2.1802
12 潘鼎 632,000 1.9831
13 珠海峦恒 628,726 1.9729
14 高瓴祈睿 628,726 1.9729
15 海佳同康 474,000 1.4874
16 国药中生 461,846 1.4492
17 苏州敦行 400,000 1.2552
18 夏尔巴二期 39",extra,其他,
688758,赛分科技,股权存量,134,Col0,,61,extra,其他,
688758,赛分科技,股权存量,134,Col1,,t0/报告期初,extra,其他,
688758,赛分科技,股权存量,134,Col5,,夏尔巴二期,extra,其他,
688758,赛分科技,股权存量,134,Col6,,1.233,extra,其他,
